Name,Type,Country,Code,Latitude,Longitude,Radius
Khabarovsk,Territory,Russia,RU,56.56499693629539,137.45589680952537,435
Khabarovsk,Territory,Russia,RU,58.37327804429055,137.81629155334713,435
Khakass,Republic,Russia,RU,52.401413048046294,89.73685052097375,125
Khakass,Republic,Russia,RU,54.286645161119075,89.81962713372315,125
Khanty-Mansiy,Autonomous Province,Russia,RU,61.92585214523266,66.82873139832371,398
Khanty-Mansiy,Autonomous Province,Russia,RU,61.92585214523266,78.37448896910813,398
Kirov,Region,Russia,RU,57.892939787824886,49.77222000504466,205
Kirov,Region,Russia,RU,59.18527771828643,49.90144324745436,205
Komi,Republic,Russia,RU,62.806726137802755,53.800577551732474,427
Komi,Republic,Russia,RU,64.31534704446324,54.2591216706273,427
Kostroma,Region,Russia,RU,58.429791153500396,42.631401133488076,130
Kostroma,Region,Russia,RU,58.429791153500396,45.40916435723451,130
Krasnodar,Territory,Russia,RU,45.105735850277725,39.07545933588192,195
Krasnoyarsk,Territory,Russia,RU,60.1255181694698,81.76569822031608,315
Krasnoyarsk,Territory,Russia,RU,65.744267498866,82.97381579332686,315
Krasnoyarsk,Territory,Russia,RU,71.3401720053363,84.93882500157571,315
Krasnoyarsk,Territory,Russia,RU,76.89007545743908,88.61724036129942,315
Krasnoyarsk,Territory,Russia,RU,78.11933345193118,89.91475863772281,315
Kurgan,Region,Russia,RU,55.50720833302912,64.30539085941314,149
Kurgan,Region,Russia,RU,55.50720833302912,66.31431434078216,149
Kursk,Region,Russia,RU,51.7069235742326,35.33555592076287,86
Kursk,Region,Russia,RU,51.7069235742326,37.40151607020424,86
Leningrad,Region,Russia,RU,59.84536611520235,29.603873274012255,164
Leningrad,Region,Russia,RU,59.84536611520235,32.786643007115835,164
Lipetsk,Region,Russia,RU,52.728015818013034,39.088782201715894,94
Maga Buryatdan,Region,Russia,RU,62.34405166630187,152.84702311753924,417
Maga Buryatdan,Region,Russia,RU,62.34405166630187,155.44362629652352,417
Mariy-El,Republic,Russia,RU,56.58073696723162,46.997649605876695,84
Mariy-El,Republic,Russia,RU,56.58073696723162,48.84603935896737,84
Mordovia,Republic,Russia,RU,54.41188177254504,43.50866629456398,85
Mordovia,Republic,Russia,RU,54.41188177254504,45.40389702941085,85
Moscow City,City,Russia,RU,55.71207164938973,37.57089211791221,26
Moscow City,City,Russia,RU,55.77331037642967,37.57153093283828,26
Moskva,Region,Russia,RU,55.561195592321845,37.56045306849289,152
Murmansk,Region,Russia,RU,67.94444652254512,33.688930245620206,220
Murmansk,Region,Russia,RU,67.94444652254512,36.15570857884291,220
Nenets,Autonomous Province,Russia,RU,68.03233016936714,47.954280372358525,259
Nenets,Autonomous Province,Russia,RU,68.03233016936714,59.49907350947771,259
Nizhegorod,Region,Russia,RU,56.016156468679824,44.62221558890048,177
Nizhegorod,Region,Russia,RU,56.45754054322147,44.65500659844259,177
North Ossetia,Republic,Russia,RU,43.12289453332522,44.190034149556716,63
Novgorod,Region,Russia,RU,58.12221969189184,32.06214633678109,141
Novgorod,Region,Russia,RU,58.12221969189184,34.078875391735124,141
Novosibirsk,Region,Russia,RU,55.21974268121653,78.52761088817847,219
Novosibirsk,Region,Russia,RU,55.21974268121653,81.64337910205607,219
Omsk,Region,Russia,RU,54.95177530989199,73.08963854561445,171
Omsk,Region,Russia,RU,57.00465283998102,73.23495993689049,171
Orel,Region,Russia,RU,52.7884064331951,36.16429015075799,94
Orel,Region,Russia,RU,52.7884064331951,36.69772843444727,94
Orenburg,Region,Russia,RU,52.40828425440993,54.01167164124867,216
Orenburg,Region,Russia,RU,52.40828425440993,58.501260182482106,216
Penza,Region,Russia,RU,53.14335057145601,43.54297311454577,96
