Name,Type,Country,Code,Latitude,Longitude,Radius
Illinois,State,United States,US,40.823039676491476,-89.32327639603396,185
Indiana,State,United States,US,39.00548278287807,-86.50469568353698,138
Indiana,State,United States,US,40.50835719900953,-86.46985652593008,138
Iowa,State,United States,US,41.92064373522232,-94.53790017726989,174
Iowa,State,United States,US,41.92064373522232,-92.23707846042531,174
Kansas,State,United States,US,38.4827294419312,-100.12298408077055,168
Kansas,State,United States,US,38.4827294419312,-96.5183046765536,168
Kentucky,State,United States,US,37.81013245926561,-87.89288488301898,148
Kentucky,State,United States,US,37.78616176522876,-84.53211545363332,148
Kentucky,State,United States,US,37.81013245926561,-83.64499506082855,148
Louisiana,State,United States,US,30.952944945479903,-91.66990510491814,227
Maine,State,United States,US,44.448935256090415,-69.12428799872268,156
Maine,State,United States,US,46.03660884830142,-69.06896975763354,156
Maryland,State,United States,US,38.80228843915116,-78.31291104217705,102
Maryland,State,United States,US,38.80228843915116,-76.22424410919001,102
Massachusetts,State,United States,US,42.057175535698555,-72.39695110599887,92
Massachusetts,State,United States,US,42.057175535698555,-71.03895435054405,92
Michigan,State,United States,US,44.4028686444734,-86.55638630270774,308
Michigan,State,United States,US,45.465891517468066,-86.48435457587529,308
Minnesota,State,United States,US,45.98200876596247,-93.60776900967659,282
Minnesota,State,United States,US,46.787793571324215,-93.55387139713083,282
Mississippi,State,United States,US,31.633194472589295,-89.94317907901535,163
Mississippi,State,United States,US,33.516563602103666,-89.90702292304044,163
Missouri,State,United States,US,38.26823245992576,-92.83715956585561,257
Missouri,State,United States,US,38.26823245992576,-92.03783280474984,257
Montana,State,United States,US,46.63000265042782,-112.66759744643235,259
Montana,State,United States,US,46.63000265042782,-107.42285665513016,259
Nebraska,State,United States,US,41.484153654996874,-102.05305965356169,167
Nebraska,State,United States,US,41.449409498385315,-98.05509858118677,167
Nebraska,State,United States,US,41.484153654996874,-97.30778019018814,167
Nevada,State,United States,US,37.20436636002295,-117.22151893487172,248
Nevada,State,United States,US,39.73130279560909,-117.1225483252025,248
New Hampshire,State,United States,US,43.386973643445124,-71.60999563831993,77
New Hampshire,State,United States,US,44.611769072496195,-71.5903216473056,77
New Jersey,State,United States,US,39.566642439495524,-74.75255484691091,71
New Jersey,State,United States,US,40.71533833149967,-74.7387110800175,71
New Mexico,State,United States,US,33.732407120959934,-106.1449782875001,270
New Mexico,State,United States,US,34.530770227247324,-106.11751136117005,270
New York,State,United States,US,42.71509649073481,-76.68635340399759,252
New York,State,United States,US,42.71509649073481,-74.93332890801405,252
North Carolina,State,United States,US,35.203835758478476,-82.64070057439616,153
North Carolina,State,United States,US,35.18052983282674,-79.28088444850539,153
North Carolina,State,United States,US,35.203835758478476,-77.14138102960771,153
North Dakota,State,United States,US,47.44591318601695,-101.78199599403585,171
North Dakota,State,United States,US,47.445913186016945,-98.82274796348348,171
Ohio,State,United States,US,40.564427429506345,-81.94559888051272,244
Oklahoma,State,United States,US,35.29066341545861,-100.93397317773193,188
Oklahoma,State,United States,US,35.25536843364561,-96.8015255238088,188
Oregon,State,United States,US,44.103696479008974,-121.58124858425671,239
Oregon,State,United States,US,44.103696479008974,-119.44731586886815,239
Pennsylvania,State,United States,US,40.98144475679487,-78.83217081366985,142
Pennsylvania,State,United States,US,40.98144475679487,-76.37742391289264,142
Rhode Island,State,United States,US,41.43438445384865,-71.50724685735159,32
Rhode Island,State,United States,US,41.73036263827171,-71.50550894971457,32
South Carolina,State,United States,US,33.618316684584244,-81.45760661440042,176
South Carolina,State,United States,US,33.618316684584244,-80.44340962095114,176
South Dakota,State,United States,US,44.18747984474108,-101.64287121049857,193
South Dakota,State,United States,US,44.18747984474108,-98.85083453901302,193
Tennessee,State,United States,US,35.827036931818334,-89.25938470867774,95
Tennessee,State,United States,US,35.81784199272774,-87.15683028821125,95
Tennessee,State,United States,US,35.80865014340741,-85.05451824065872,95
Tennessee,State,United States,US,35.7994613821145,-82.95244837452665,95
Texas,State,United States,US,30.246528878161918,-101.44899882869755,500
Texas,State,United States,US,30.246528878161918,-98.7055269281383,500
Texas,State,United States,US,31.88577815648326,-101.35883706052977,500
Texas,State,United States,US,31.88577815648326,-98.79568869630607,500
Utah,State,United States,US,38.84808382161748,-111.66209128901285,208
Utah,State,United States,US,40.105643261713,-111.61860281116923,208
Vermont,State,United States,US,43.42567484949982,-72.4818178138948,78
Vermont,State,United States,US,44.31018207331793,-72.46749048537175,78
Virginia,State,United States,US,37.98840077526043,-81.81918408051433,163
Virginia,State,United States,US,37.95914106395347,-78.10901762745631,163
Virginia,State,United States,US,37.98840077526043,-77.09815142973945,163
Washington,State,United States,US,47.25052409291489,-122.22599867109435,192
Washington,State,United States,US,47.25052409291489,-119.44928666826112,192
West Virginia,State,United States,US,38.900138053118106,-80.43878585936727,191
Wisconsin,State,United States,US,44.70991498180383,-89.71912906933562,251
Wyoming,State,United States,US,42.96792589802724,-108.32125688211974,223
Wyoming,State,United States,US,42.96792589802724,-106.78586744649341,223
